date,open,close,raw_open,raw_close
2016-09-22,186.6,186.76,217,217.18
2016-09-23,186.36,185.76,216.72,216.02
2016-09-26,184.92,184.19,215.05,214.2
2016-09-27,184.06,185.36,214.05,215.56
2016-09-28,185.6,186.27,215.83,216.62
2016-09-29,186.09,184.67,216.4,214.75
2016-09-30,185.44,186.04,215.65,216.35
2016-10-03,185.59,185.55,215.82,215.78
2016-10-04,185.66,184.58,215.91,214.65
2016-10-05,185.23,185.45,215.41,215.66
2016-10-06,185.2,185.6,215.37,215.83
2016-10-07,185.83,184.91,216.1,215.03
2016-10-10,185.87,185.81,216.155,216.0808
2016-10-11,185.45,183.54,215.66,213.44
2016-10-12,183.67,183.74,213.59,213.67
2016-10-13,182.44,183.22,212.16,213.07
2016-10-14,184.15,183.21,214.15,213.06
2016-10-17,183.24,182.67,213.09,212.43
2016-10-18,184.23,183.74,214.24,213.67
2016-10-19,184.04,184.21,214.02,214.2203
2016-10-20,183.91,183.94,213.87,213.9
2016-10-21,183.13,183.93,212.96,213.89
2016-10-24,184.88,184.76,215,214.86
2016-10-25,184.61,184.19,214.68,214.19
2016-10-26,183.34,183.81,213.21,213.75
2016-10-27,184.52,183.31,214.58,213.175
2016-10-28,183.28,182.73,213.14,212.5
2016-10-31,183.1,182.78,212.93,212.56
2016-11-01,183.1,181.46,212.93,211.02
2016-11-02,181.14,180.33,210.65,209.71
2016-11-03,180.56,179.58,209.98,208.84
2016-11-04,179.64,179.34,208.91,208.56
2016-11-07,181.83,183.29,211.45,213.15
2016-11-08,182.9,184.08,212.69,214.07
2016-11-09,182.62,186.07,212.37,216.3792
2016-11-10,186.86,186.55,217.3,216.94
2016-11-11,185.82,186.13,216.09,216.45
2016-11-14,186.63,186.23,217.03,216.57
2016-11-15,186.63,187.68,217.03,218.25
2016-11-16,187.08,187.41,217.56,217.9392
2016-11-17,187.5,188.27,218.05,218.94
2016-11-18,188.38,187.87,219.07,218.48
2016-11-21,188.47,189.28,219.17,220.12
2016-11-22,189.62,189.67,220.51,220.57
2016-11-23,189.16,189.79,219.98,220.71
2016-11-25,190.13,190.49,221.1,221.52
2016-11-28,190.18,189.65,221.16,220.54
2016-11-29,189.63,189.94,220.52,220.88
2016-11-30,190.58,189.52,221.63,220.39
2016-12-01,189.81,188.8,220.73,219.5608
2016-12-02,188.9,188.85,219.67,219.6108
2016-12-05,189.74,189.99,220.65,220.94
2016-12-06,190.23,190.61,221.22,221.66
2016-12-07,190.49,193.09,221.52,224.55
2016-12-08,193.11,193.59,224.57,225.13
2016-12-09,193.83,194.8,225.41,226.53
2016-12-12,194.68,194.53,226.4,226.22
2016-12-13,195.22,195.79,227.02,227.69
2016-12-14,195.55,194.24,227.41,225.88
2016-12-15,194.48,195,226.16,226.77
2016-12-16,195.49,194.66,226,225.05
2016-12-19,194.84,195.05,225.25,225.5
2016-12-20,195.62,195.81,226.15,226.38
2016-12-21,195.7,195.3,226.25,225.7903
2016-12-22,195.14,195,225.6,225.44
2016-12-23,194.99,195.23,225.43,225.7
2016-12-27,195.5,195.7,226.02,226.25
2016-12-28,195.98,194.13,226.57,224.43
2016-12-29,194.17,194.04,224.48,224.33
2016-12-30,194.39,193.34,224.73,223.52
2017-01-03,194.66,194.74,225.04,225.14
2017-01-04,195.16,195.94,225.62,226.53
2017-01-05,195.72,195.78,226.27,226.34
2017-01-06,195.94,196.57,226.53,227.25
2017-01-09,196.27,195.94,226.91,226.52
2017-01-10,195.9,195.9,226.48,226.48
2017-01-11,195.8,196.38,226.36,227.0308
2017-01-12,195.92,195.96,226.5,226.5508
2017-01-13,196.12,196.39,226.73,227.04
2017-01-17,195.75,195.73,226.31,226.28
2017-01-18,195.95,196.13,226.535,226.75
2017-01-19,196.21,195.49,226.84,226.01
2017-01-20,196.09,196.13,226.7,226.74
2017-01-23,195.79,195.63,226.35,226.17
2017-01-24,195.83,196.87,226.4,227.6008
2017-01-25,197.82,198.56,228.7,229.55
2017-01-26,198.43,198.37,229.4,229.33
2017-01-27,198.44,198.07,229.42,228.99
2017-01-30,197.36,196.87,228.17,227.6
2017-01-31,196.33,196.79,226.98,227.51
2017-02-01,197.44,196.91,228.255,227.65
2017-02-02,196.52,197.02,227.2,227.77
2017-02-03,197.93,198.38,228.82,229.35
2017-02-06,197.97,198.06,228.87,228.97
2017-02-07,198.41,198.05,229.38,228.96
2017-02-08,197.74,198.29,228.61,229.24
2017-02-09,198.57,199.44,229.56,230.57
2017-02-10,199.81,200.23,231,231.49
2017-02-13,200.75,201.26,232.08,232.6803
2017-02-14,201.16,202.15,232.56,233.7097
2017-02-15,201.93,203.18,233.45,234.89
2017-02-16,203.24,203.05,234.96,234.74
2017-02-17,202.36,203.31,233.95,235.04
2017-02-21,203.72,204.52,235.52,236.44
2017-02-22,204.15,204.39,236.02,236.29
2017-02-23,204.9,204.52,236.88,236.44
2017-02-24,203.67,204.8,235.46,236.77
2017-02-27,204.69,205.08,236.64,237.09
2017-02-28,204.72,204.57,236.67,236.5
2017-03-01,206.2,207.37,238.39,239.7408
2017-03-02,207.22,206.13,239.56,238.3
2017-03-03,206.01,206.24,238.17,238.43
2017-03-06,205.43,205.68,237.5,237.7892
2017-03-07,205.31,205,237.36,237
2017-03-08,205.3,204.65,237.34,236.59
2017-03-09,204.74,204.85,236.7,236.83
2017-03-10,205.84,205.57,237.97,237.66
2017-03-13,205.54,205.69,237.62,237.8
2017-03-14,205.16,204.95,237.18,236.94
2017-03-15,205.49,206.63,237.56,238.88
2017-03-16,206.83,206.29,239.11,238.49
2017-03-17,206.54,205.98,237.75,237.1008
2017-03-20,205.92,205.67,237.03,236.74
2017-03-21,206.3,203.08,237.47,233.76
2017-03-22,203.09,203.5,233.77,234.25
2017-03-23,203.29,203.23,234,233.94
2017-03-24,203.62,203.18,234.38,233.88
2017-03-27,201.49,202.92,231.93,233.575
2017-03-28,202.65,204.38,233.27,235.26
2017-03-29,204.15,204.64,234.99,235.56
2017-03-30,204.56,205.26,235.47,236.2692
2017-03-31,204.94,204.75,235.9,235.68
2017-04-03,204.85,204.48,235.8,235.37
2017-04-04,204.11,204.61,234.95,235.52
2017-04-05,205.25,203.95,236.26,234.76
2017-04-06,204.1,204.48,234.94,235.37
2017-04-07,204.29,204.3,235.15,235.17
2017-04-10,204.47,204.41,235.36,235.29
2017-04-11,204.07,204.18,234.9,235.03
2017-04-12,203.93,203.41,234.74,234.1408
2017-04-13,202.97,202.04,233.64,232.56
2017-04-17,202.51,203.78,233.11,234.57
2017-04-18,203.04,203.17,233.72,233.86
2017-04-19,203.74,202.84,234.52,233.49
2017-04-20,203.42,204.42,234.15,235.3
2017-04-21,204.37,203.8,235.25,234.59
2017-04-24,206.05,206.03,237.18,237.16
2017-04-25,206.68,207.21,237.91,238.52
2017-04-26,207.2,207.14,238.51,238.44
2017-04-27,207.43,207.28,238.77,238.6001
2017-04-28,207.54,206.87,238.9,238.12
2017-05-01,207.35,207.31,238.68,238.63
2017-05-02,207.49,207.42,238.84,238.76
2017-05-03,207.01,207.21,238.29,238.52
2017-05-04,207.48,207.4,238.83,238.74
2017-05-05,207.8,208.22,239.19,239.68
2017-05-08,208.28,208.21,239.75,239.67
2017-05-09,208.46,208.01,239.96,239.44
2017-05-10,207.97,208.38,239.39,239.86
2017-05-11,207.93,208.03,239.35,239.4592
2017-05-12,207.71,207.67,239.09,239.05
2017-05-15,208.04,208.7,239.47,240.2297
2017-05-16,209.06,208.58,240.64,240.09
2017-05-17,206.85,204.96,238.1,235.9292
2017-05-18,204.79,205.68,235.73,236.76
2017-05-19,206.18,207,237.33,238.27
2017-05-22,207.54,208.08,238.9,239.52
2017-05-23,208.46,208.53,239.95,240.03
2017-05-24,208.78,208.99,240.32,240.56
2017-05-25,209.54,210.01,241.2,241.74
2017-05-26,209.84,210,241.54,241.73
2017-05-30,209.66,209.83,241.34,241.53
2017-05-31,210.1,209.73,241.84,241.42
2017-06-01,210.2,211.37,241.96,243.3
2017-06-02,211.47,212.1,243.42,244.14
2017-06-05,211.95,211.95,243.97,243.97
2017-06-06,211.4,211.32,243.34,243.25
2017-06-07,211.63,211.69,243.6,243.6692
2017-06-08,211.77,211.74,243.77,243.73
2017-06-09,212.05,211.56,244.09,243.5208
2017-06-12,211.22,211.41,243.13,243.35
2017-06-13,211.96,212.39,243.98,244.48
2017-06-14,212.72,212.2,244.86,244.26
2017-06-15,210.83,211.77,242.68,243.7697
2017-06-16,211.93,211.82,242.77,242.64
2017-06-19,212.65,213.58,243.59,244.65
2017-06-20,213.23,212.19,244.25,243.0592
2017-06-21,212.5,212.08,243.42,242.94
2017-06-22,212.1,211.99,242.96,242.83
2017-06-23,212.06,212.27,242.91,243.16
2017-06-26,212.92,212.36,243.9,243.26
2017-06-27,212.17,210.71,243.04,241.37
2017-06-28,211.7,212.55,242.5,243.47
2017-06-29,212.71,210.73,243.66,241.39
2017-06-30,211.51,211.08,242.28,241.79
2017-07-03,212.03,211.54,242.88,242.32
2017-07-05,211.81,211.91,242.63,242.74
2017-07-06,211.17,210.02,241.89,240.58
2017-07-07,210.57,211.35,241.21,242.1
2017-07-10,211.22,211.57,241.95,242.35
2017-07-11,211.41,211.42,242.17,242.18
2017-07-12,212.4,212.96,243.3,243.94
2017-07-13,213.03,213.37,244.02,244.42
2017-07-14,213.38,214.33,244.43,245.51
2017-07-17,214.29,214.33,245.47,245.52
2017-07-18,213.93,214.47,245.06,245.6697
2017-07-19,214.77,215.59,246.02,246.96
2017-07-20,215.87,215.66,247.28,247.04
2017-07-21,215.14,215.48,246.44,246.83
2017-07-24,215.44,215.44,246.79,246.79
2017-07-25,216.22,215.95,247.68,247.37
2017-07-26,216.28,215.99,247.75,247.42
2017-07-27,216.46,215.83,247.96,247.2292
2017-07-28,215.32,215.53,246.65,246.89
2017-07-31,215.95,215.44,247.37,246.79
2017-08-01,216.03,215.89,247.46,247.3
2017-08-02,216.05,215.99,247.49,247.42
2017-08-03,215.9,215.61,247.31,246.98
2017-08-04,216.08,215.97,247.52,247.39
2017-08-07,216.05,216.36,247.49,247.84
2017-08-08,216.07,215.86,247.51,247.27
2017-08-09,215.16,215.86,246.47,247.27
2017-08-10,215.01,212.8,246.29,243.7599
2017-08-11,213.03,213.1,244.02,244.11
2017-08-14,214.4,215.19,245.59,246.5
2017-08-15,215.61,215.22,246.98,246.53
2017-08-16,215.72,215.59,247.11,246.96
2017-08-17,214.96,212.26,246.24,243.14
2017-08-18,212.05,211.88,242.9,242.71
2017-08-21,211.82,212.07,242.64,242.92
2017-08-22,212.63,214.21,243.57,245.38
2017-08-23,213.3,213.51,244.33,244.5697
2017-08-24,213.88,213.05,245,244.045
2017-08-25,213.79,213.46,244.9,244.52
2017-08-28,214.03,213.53,245.17,244.6
2017-08-29,212.19,213.76,243.06,244.8597
2017-08-30,213.73,214.76,244.83,246.01
2017-08-31,215.38,215.88,246.72,247.29
2017-09-01,216.43,216.33,247.92,247.81
2017-09-05,215.85,214.87,247.25,246.13
2017-09-06,215.49,215.53,246.84,246.89
2017-09-07,215.85,215.52,247.25,246.8753
2017-09-08,215.23,215.23,246.54,246.54
2017-09-11,216.53,217.5,248.04,249.14
2017-09-12,217.92,218.32,249.63,250.09
2017-09-13,218,218.39,249.72,250.17
2017-09-14,218.07,218.32,249.8,250.08
2017-09-15,218.18,218.65,248.69,249.23
2017-09-18,218.99,219.07,249.61,249.71
2017-09-19,219.33,219.29,250,249.96
2017-09-20,219.39,219.39,250.07,250.07
2017-09-21,219.22,218.8,249.88,249.4
2017-09-22,218.5,218.85,249.05,249.45
2017-09-25,218.58,218.43,249.15,248.97
2017-09-26,218.82,218.51,249.42,249.07
2017-09-27,219.22,219.36,249.88,250.04
2017-09-28,219.09,219.62,249.73,250.33
2017-09-29,219.63,220.35,250.34,251.16
2017-10-02,220.64,221.33,251.49,252.28
2017-10-03,221.49,221.83,252.46,252.85
2017-10-04,221.69,222.1,252.69,253.16
2017-10-05,222.43,223.42,253.53,254.66
2017-10-06,222.97,223.22,254.15,254.43
2017-10-09,223.39,222.81,254.63,253.9692
2017-10-10,223.36,223.34,254.6,254.57
2017-10-11,223.29,223.7,254.51,254.98
2017-10-12,223.42,223.37,254.66,254.61
2017-10-13,223.84,223.61,255.14,254.88
2017-10-16,223.9,223.98,255.21,255.3
2017-10-17,223.92,224.09,255.23,255.43
2017-10-18,224.5,224.32,255.9,255.69
2017-10-19,223.57,224.43,254.83,255.8192
2017-10-20,225.21,225.53,256.7,257.07
2017-10-23,225.89,224.73,257.48,256.16
2017-10-24,225.12,225.08,256.6,256.55
2017-10-25,224.75,224,256.18,255.32
2017-10-26,224.58,224.14,255.99,255.48
2017-10-27,225.04,226.07,256.51,257.6895
2017-10-30,225.53,225.29,257.07,256.8
2017-10-31,225.63,225.58,257.18,257.12
2017-11-01,226.38,225.91,258.04,257.5
2017-11-02,225.83,226.01,257.41,257.62
2017-11-03,226.15,226.74,257.77,258.45
2017-11-06,226.61,227.06,258.3,258.81
2017-11-07,227.2,226.96,258.97,258.7
2017-11-08,226.76,227.32,258.47,259.11
2017-11-09,226.11,226.51,257.73,258.1908
2017-11-10,226.11,226.43,257.73,258.1
2017-11-13,225.74,226.65,257.31,258.34
2017-11-14,225.83,226.13,257.41,257.75
2017-11-15,225.14,224.96,256.62,256.42
2017-11-16,225.93,226.82,257.52,258.54
2017-11-17,226.54,226.23,258.22,257.87
2017-11-20,226.47,226.59,258.14,258.28
2017-11-21,227.38,228.04,259.18,259.93
2017-11-22,228.1,227.92,260,259.79
2017-11-24,228.35,228.43,260.28,260.37
2017-11-27,228.46,228.3,260.41,260.23
2017-11-28,228.77,230.58,260.76,262.83
2017-11-29,230.75,230.5,263.02,262.73
2017-11-30,231.4,232.37,263.76,264.87
2017-12-01,232.28,232.01,264.76,264.46
2017-12-04,233.64,231.71,266.31,264.11
2017-12-05,231.99,230.91,264.43,263.2
2017-12-06,230.62,230.94,262.87,263.23
2017-12-07,230.81,231.65,263.09,264.04
2017-12-08,232.48,232.91,264.99,265.48
2017-12-11,233,233.66,265.58,266.34
2017-12-12,233.87,234.07,266.57,266.8
2017-12-13,234.3,234.01,267.06,266.74
2017-12-14,234.34,233.09,267.11,265.69
2017-12-15,234.07,235.03,265.45,266.53
2017-12-18,236.4,236.53,268.09,268.23
2017-12-19,236.75,235.66,268.48,267.25
2017-12-20,236.56,235.53,268.27,267.1
2017-12-21,236.09,235.92,267.74,267.54
2017-12-22,235.97,235.87,267.6,267.49
2017-12-26,235.48,235.57,267.05,267.15
2017-12-27,235.78,235.75,267.38,267.35
2017-12-28,236.23,236.2,267.89,267.86
2017-12-29,236.79,235.39,268.53,266.94
2018-01-02,236.18,237,267.84,268.77
2018-01-03,237.17,238.5,268.96,270.47
2018-01-04,239.14,239.47,271.2,271.57
2018-01-05,240.3,241.08,272.51,273.4
2018-01-08,241,241.53,273.31,273.91
2018-01-09,241.97,242.08,274.4,274.53
2018-01-10,241.33,241.68,273.68,274.08
2018-01-11,242.27,243.46,274.75,276.09
2018-01-12,243.75,245.09,276.42,277.94
2018-01-16,246.33,244.31,279.35,277.06
2018-01-17,245.17,246.56,278.03,279.61
2018-01-18,246.45,246.18,279.48,279.18
2018-01-19,246.73,247.25,279.8,280.39
2018-01-22,247.05,249.26,280.17,282.67
2018-01-23,249.32,249.76,282.74,283.24
2018-01-24,250.45,249.66,284.02,283.12
2018-01-25,250.57,249.81,284.16,283.3
2018-01-26,250.65,252.69,284.25,286.56
2018-01-29,252.13,251,285.93,284.64
2018-01-30,249.2,248.34,282.6,281.63
2018-01-31,249.31,248.59,282.73,281.91
2018-02-01,247.85,248.39,281.07,281.68
2018-02-02,246.97,242.94,280.08,275.51
2018-02-05,241.13,232.89,273.45,264.11
2018-02-06,229.21,237.26,259.94,269.06
2018-02-07,236.76,236.03,268.5,267.67
2018-02-08,236.33,227.3,268.01,257.77
2018-02-09,229.97,230.8,260.8,261.74
2018-02-12,232.65,233.96,263.83,265.32
2018-02-13,232.77,234.6,263.97,266.05
2018-02-14,233.07,237.79,264.31,269.67
2018-02-15,239.47,240.67,271.57,272.93
2018-02-16,240.13,240.87,272.32,273.16
2018-02-20,239.88,239.36,272.03,271.44
2018-02-21,239.76,238.06,271.9,269.97
2018-02-22,239.06,238.32,271.1,270.26
2018-02-23,239.66,242.19,271.79,274.65
2018-02-26,243.31,245.06,275.93,277.91
2018-02-27,245.24,241.95,278.11,274.38
2018-02-28,243.09,239.33,275.68,271.41
2018-03-01,239.33,236.08,271.41,267.72
2018-03-02,234.38,237.27,265.8,269.08
2018-03-05,236.08,239.96,267.73,272.12
2018-03-06,241,240.58,273.3,272.83
2018-03-07,238.46,240.58,270.42,272.83
2018-03-08,241.22,241.64,273.55,274.03
2018-03-09,243.11,245.81,275.7,278.76
2018-03-12,246.2,245.62,279.2,278.54
2018-03-13,246.76,244.01,279.84,276.72
2018-03-14,244.97,242.72,277.81,275.25
2018-03-15,243.27,242.52,275.88,275.03
2018-03-16,243.02,242.78,274.5,274.22
2018-03-19,242,239.58,273.35,270.61
2018-03-20,239.87,239.86,270.94,270.93
2018-03-21,239.84,239.39,270.9,270.4
2018-03-22,237.19,233.47,267.91,263.71
2018-03-23,233.88,228.43,264.17,258.015
2018-03-26,232.07,234.74,262.13,265.14
2018-03-27,235.65,230.86,266.17,260.76
2018-03-28,230.85,230.05,260.75,259.85
2018-03-29,231.18,233.22,261.12,263.43
2018-04-02,232.44,227.99,262.55,257.52
2018-04-03,229.19,230.83,258.87,260.73
2018-04-04,227.31,233.53,256.75,263.78
2018-04-05,235.09,235.13,265.54,265.59
2018-04-06,233.21,229.92,263.42,259.7
2018-04-09,231.4,230.92,261.37,260.83
2018-04-10,233.97,234.69,264.27,265.09
2018-04-11,233.26,233.47,263.47,263.71
2018-04-12,234.84,235.41,265.26,265.9003
2018-04-13,236.75,234.71,267.41,265.11
2018-04-16,236.38,236.71,267,267.37
2018-04-17,238.45,239.15,269.33,270.13
2018-04-18,239.65,239.37,270.69,270.37
2018-04-19,238.73,238.04,269.65,268.87
2018-04-20,237.99,236.08,268.81,266.66
2018-04-23,236.61,236,267.26,266.57
2018-04-24,237.03,232.88,267.73,263.04
2018-04-25,232.76,233.4,262.91,263.63
2018-04-26,234.43,235.71,264.79,266.24
2018-04-27,236.38,236.01,267,266.58
2018-04-30,236.61,234.2,267.26,264.53
2018-05-01,233.64,234.58,263.9,264.96
2018-05-02,234.4,232.99,264.76,263.17
2018-05-03,232.19,232.48,262.26,262.59
2018-05-04,231.53,235.43,261.52,265.92
2018-05-07,236.29,236.31,266.89,266.92
2018-05-08,235.94,236.29,266.5,266.89
2018-05-09,236.99,238.57,267.68,269.47
2018-05-10,239.34,240.81,270.34,272
2018-05-11,240.95,241.38,272.16,272.64
2018-05-14,242,241.65,273.34,272.95
2018-05-15,240.45,239.95,271.59,271.03
2018-05-16,240.05,240.94,271.14,272.15
2018-05-17,240.76,240.82,271.94,272.01
2018-05-18,240.47,240.23,271.62,271.34
2018-05-21,241.7,242.01,273.01,273.36
2018-05-22,242.55,241.32,273.96,272.58
2018-05-23,240.07,242.02,271.17,273.37
2018-05-24,241.62,241.55,272.91,272.84
2018-05-25,240.94,241,272.15,272.21
2018-05-29,239.31,238.26,270.31,269.12
2018-05-30,239.48,241.33,270.5,272.59
2018-05-31,240.94,239.76,272.15,270.81
2018-06-01,241.17,242.24,272.41,273.61
2018-06-04,243.05,243.37,274.53,274.89
2018-06-05,243.51,243.63,275.05,275.19
2018-06-06,244.17,245.62,275.79,277.43
2018-06-07,246.08,245.56,277.95,277.37
2018-06-08,245.1,246.32,276.85,278.22
2018-06-11,246.51,246.64,278.44,278.58
2018-06-12,247.03,246.98,279.03,278.97
2018-06-13,247.18,246.13,279.19,278.01
2018-06-14,247.02,246.72,279.01,278.68
2018-06-15,244.88,245.26,276.6,277.03
2018-06-18,243.9,244.87,275.49,276.59
2018-06-19,242.58,243.89,274,275.48
2018-06-20,244.59,244.36,276.27,276.01
2018-06-21,244.32,242.79,275.96,274.24
2018-06-22,244.05,243.25,275.66,274.76
2018-06-25,242.08,239.99,273.44,271.07
2018-06-26,240.49,240.44,271.64,271.58
2018-06-27,241.04,238.86,272.26,269.8
2018-06-28,238.41,239.84,269.29,270.91
2018-06-29,240.92,240.23,272.12,271.34
2018-07-02,238.61,240.67,269.51,271.84
2018-07-03,241.58,239.82,272.87,270.88
2018-07-05,240.96,241.71,272.17,273.02
2018-07-06,241.82,243.78,273.14,275.36
2018-07-09,244.84,246.03,276.55,277.9
2018-07-10,246.48,246.84,278.41,278.81
2018-07-11,245.37,245.16,277.15,276.91
2018-07-12,246.37,247.26,278.28,279.29
2018-07-13,247.16,247.5,279.17,279.56
2018-07-16,247.57,247.35,279.64,279.39
2018-07-17,246.54,248.27,278.47,280.43
2018-07-18,248.39,248.83,280.56,281.06
2018-07-19,248.17,247.86,280.31,279.96
2018-07-20,247.69,247.64,279.77,279.72
2018-07-23,247.41,248.1,279.45,280.24
2018-07-24,249.42,249.26,281.73,281.55
2018-07-25,249.07,251.56,281.33,284.14
2018-07-26,250.73,250.81,283.2,283.3
2018-07-27,251.18,249.19,283.71,281.46
2018-07-30,249.23,247.8,281.51,279.9
2018-07-31,248.61,248.95,280.81,281.19
2018-08-01,249.27,248.68,281.56,280.89
2018-08-02,247.35,250.01,279.39,282.39
2018-08-03,250.13,251.1,282.53,283.62
2018-08-06,251.12,252.02,283.64,284.66
2018-08-07,252.66,252.83,285.39,285.58
2018-08-08,252.66,252.71,285.39,285.44
2018-08-09,252.79,252.4,285.53,285.09
2018-08-10,250.95,250.69,283.45,283.16
2018-08-13,250.96,249.73,283.47,282.08
2018-08-14,250.48,251.27,282.92,283.82
2018-08-15,250,249.44,282.38,281.75
2018-08-16,250.87,251.5,283.36,284.08
2018-08-17,251.28,252.34,283.83,285.02
2018-08-20,252.82,252.92,285.57,285.68
2018-08-21,253.43,253.44,286.25,286.27
2018-08-22,253.1,253.39,285.88,286.21
2018-08-23,253.18,253.02,285.97,285.79
2018-08-24,253.59,254.55,286.44,287.52
2018-08-27,255.74,256.51,288.86,289.73
2018-08-28,257.01,256.6,290.3,289.8395
2018-08-29,256.89,258.03,290.16,291.45
2018-08-30,257.58,257.03,290.94,290.32
2018-08-31,256.6,256.98,289.84,290.27
2018-09-04,256.6,256.6,289.84,289.84
2018-09-05,256.22,255.92,289.41,289.07
2018-09-06,255.99,255.12,289.15,288.16
2018-09-07,254.07,254.56,286.98,287.53
2018-09-10,255.63,255.05,288.74,288.09
2018-09-11,254.42,255.98,287.37,289.13
2018-09-12,255.91,256.02,289.06,289.18
2018-09-13,257.03,257.45,290.32,290.8
2018-09-14,257.68,257.56,291.06,290.92
2018-09-17,257.47,256.21,290.82,289.4
2018-09-18,256.37,257.56,289.58,290.92
2018-09-19,257.6,257.85,290.97,291.25
2018-09-20,259.08,259.87,292.64,293.53
2018-09-21,260.66,259.72,293.09,292.04
2018-09-24,259.1,258.87,291.34,291.08
2018-09-25,259.27,258.53,291.53,290.7
2018-09-26,258.72,257.73,290.91,289.805
2018-09-27,258.27,258.51,290.41,290.68
2018-09-28,257.9,258.41,289.99,290.57
2018-10-01,259.78,259.42,292.11,291.7
2018-10-02,259.3,259.34,291.56,291.61
2018-10-03,260.34,259.47,292.74,291.76
2018-10-04,258.96,257.49,291.18,289.53
2018-10-05,257.63,255.96,289.69,287.81
2018-10-08,255.28,255.95,287.05,287.8
2018-10-09,255.59,255.67,287.39,287.48
2018-10-10,255.09,247.48,286.83,278.27
2018-10-11,246.42,242.38,277.08,272.54
2018-10-12,246.14,245.47,276.77,276.01
2018-10-15,245.06,244.11,275.55,274.49
2018-10-16,245.99,249.23,276.6,280.24
2018-10-17,249.41,249.39,280.44,280.42
2018-10-18,248.48,245.8,279.4,276.39
2018-10-19,246.46,245.62,277.13,276.1797
2018-10-22,246.35,244.59,277,275.03
2018-10-23,240.97,243.25,270.95,273.52
2018-10-24,243.08,235.86,273.33,265.21
2018-10-25,237.79,240.13,267.38,270.01
2018-10-26,236.49,235.87,265.92,265.22
2018-10-29,239.05,234.51,268.8,263.69
2018-10-30,234.49,238.24,263.67,267.88
2018-10-31,240.7,240.73,270.65,270.69
2018-11-01,241.54,243.12,271.6,273.37
2018-11-02,244.35,241.72,274.75,271.8
2018-11-05,242.29,243.21,272.44,273.47
2018-11-06,243.07,244.67,273.32,275.11
2018-11-07,246.84,249.9,277.56,281
2018-11-08,249.11,249.44,280.11,280.48
2018-11-09,248.15,247.08,279.03,277.82
2018-11-12,246.52,242.33,277.19,272.4795
2018-11-13,242.87,241.94,273.09,272.04
2018-11-14,243.82,240.25,274.16,270.15
2018-11-15,239.04,242.8,268.78,273.01
2018-11-16,241.71,243.44,271.79,273.73
2018-11-19,242.83,239.34,273.05,269.12
2018-11-20,235.99,234.92,265.36,264.15
2018-11-21,236.44,235.7,265.86,265.03
2018-11-23,234.06,234.18,263.18,263.32
2018-11-26,236.37,237.84,265.78,267.43
2018-11-27,236.87,238.6,266.34,268.29
2018-11-28,239.77,244,269.6,274.36
2018-11-29,243.42,243.63,273.71,273.95
2018-11-30,243.51,245.18,273.81,275.685
2018-12-03,249.26,248.36,280.28,279.26
2018-12-04,247.56,240.47,278.37,270.39
2018-12-06,236.49,239.92,265.92,269.77
2018-12-07,239.64,234.48,269.46,263.66
2018-12-10,234.22,234.85,263.37,264.07
2018-12-11,238.04,234.88,267.66,264.11
2018-12-12,237.87,236.15,267.47,265.53
2018-12-13,237.03,236.01,266.52,265.38
2018-12-14,233.86,231.73,262.96,260.57
2018-12-17,230.69,226.93,259.4,255.17
2018-12-18,228.74,226.88,257.2,255.11
2018-12-19,226.93,223.26,255.17,251.04
2018-12-20,222.21,219.76,249.86,247.11
2018-12-21,220.72,215.23,246.74,240.61
2018-12-24,213.83,209.65,239.04,234.37
2018-12-26,211.08,219.97,235.97,245.9095
2018-12-27,216.99,222.03,242.57,248.21
2018-12-28,223.26,221.6,249.58,247.73
2018-12-31,223.24,223.7,249.56,250.08
2019-01-02,220.04,223.84,245.98,250.23
2019-01-03,222.05,218.4,248.23,244.15
2019-01-04,221.48,225.77,247.59,252.39
2019-01-07,226.04,227.47,252.69,254.29
2019-01-08,229.73,229.56,256.82,256.62
2019-01-09,230.4,230.72,257.56,257.92
2019-01-10,229.23,231.67,256.26,258.98
2019-01-11,230.5,231.51,257.68,258.81
2019-01-14,229.77,230.21,256.86,257.35
2019-01-15,230.63,232.78,257.82,260.23
2019-01-16,233.32,233.44,260.83,260.96
2019-01-17,232.59,235.26,260.01,263
2019-01-18,237.03,238.32,264.98,266.42
2019-01-22,236.89,235.21,264.82,262.94
2019-01-23,236.17,235.58,264.01,263.35
2019-01-24,235.45,235.8,263.21,263.6
2019-01-25,237.6,237.75,265.61,265.78
2019-01-28,235.61,235.96,263.39,263.78
2019-01-29,236.09,235.73,263.92,263.52
2019-01-30,237.14,239.23,265.1,267.44
2019-01-31,239.3,241.35,267.51,269.81
2019-02-01,241.66,241.6,270.15,270.08
2019-02-04,241.62,243.32,270.11,272.01
2019-02-05,243.71,244.35,272.44,273.16
2019-02-06,244.02,244.06,272.79,272.83
2019-02-07,242.36,241.68,270.94,270.17
2019-02-08,240.41,242.01,268.75,270.54
2019-02-11,242.6,242.14,271.2,270.69
2019-02-12,243.69,245.16,272.42,274.06
2019-02-13,246.02,245.95,275.03,274.95
2019-02-14,244.91,245.51,273.78,274.46
2019-02-15,247.21,248.13,276.36,277.38
2019-02-19,247.32,248.57,276.4813,277.88
2019-02-20,248.51,249.06,277.81,278.43
2019-02-21,248.41,248.2,277.7,277.46
2019-02-22,248.78,249.72,278.11,279.16
2019-02-25,251.12,250.1,280.73,279.59
